id,name,cuisine,locality,lat,long,avg_rating,currency,cost_for_two,url
18241937,DaNBu (Dapurnya Burger),american,Daan Mogot,0,0,0,IDR,40000,https://www.zomato.com/jakarta/danbu-dapurnya-burger-daan-mogot?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412720,Beza Burger,american,Serpong Utara,-6.280008333,106.6628806,2.7,IDR,40000,https://www.zomato.com/jakarta/beza-burger-serpong-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18173116,Trans Burger,american,Cinere,-6.323833333,106.7838333,0,IDR,40000,https://www.zomato.com/jakarta/trans-burger-cinere?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18202878,Burger Bakar Qebul,american,Jagakarsa,-6.303556,106.8465,3.7,IDR,50000,https://www.zomato.com/jakarta/burger-bakar-qebul-jagakarsa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18239140,Kedai Mis_U,american,Cinere,0,0,3.4,IDR,50000,https://www.zomato.com/jakarta/kedai-mis-u-cinere?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425310,Lemoe Burger,american,Rawamangun,-6.196808333,106.8859722,2.8,IDR,50000,https://www.zomato.com/jakarta/lemoe-burger-rawamangun?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18258547,Cereal And Toast,american,Kebon Jeruk,0,0,0,IDR,50000,https://www.zomato.com/jakarta/cereal-and-toast-kebon-jeruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425998,Max Burger & Chicken,american,Cibubur,0,0,0,IDR,50000,https://www.zomato.com/jakarta/max-burger-chicken-cibubur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414402,Dallas Fried Chicken,american,Kec. Tangerang,-6.189433333,106.6354667,0,IDR,50000,https://www.zomato.com/jakarta/dallas-fried-chicken-kec-tangerang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404869,Dallas Fried Chicken,american,Mangga Dua,-6.138333333,106.8316667,0,IDR,50000,https://www.zomato.com/jakarta/dallas-fried-chicken-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400263,Salt n Light,american,Setiabudi,-6.2095,106.8268333,0,IDR,55000,https://www.zomato.com/jakarta/salt-n-light-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412631,Friends Burger 'n Pasta,american,Serpong,-6.301166667,106.6715,2.6,IDR,55000,https://www.zomato.com/jakarta/friends-burger-n-pasta-serpong?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18126033,Bruger Burger,american,Meruya,-6.196136111,106.7564,3.5,IDR,60000,https://www.zomato.com/jakarta/bruger-burger-meruya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18175587,Quebec Burger,american,Dharmawangsa,-6.250933,106.808995,3.3,IDR,60000,https://www.zomato.com/jakarta/quebec-burger-dharmawangsa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18144512,Swing Your Day,american,Senopati,0,0,3.3,IDR,60000,https://www.zomato.com/jakarta/swing-your-day-senopati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420848,Cheese Chicken,american,Jagakarsa,-6.312172,106.838394,2.5,IDR,60000,https://www.zomato.com/jakarta/cheese-chicken-jagakarsa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18235075,Cheese Chicken,american,Cililitan,0,0,3.1,IDR,60000,https://www.zomato.com/jakarta/cheese-chicken-1-cililitan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7426155,Cheese Chicken,american,Kebon Jeruk,0,0,3,IDR,60000,https://www.zomato.com/jakarta/cheese-chicken-kebon-jeruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18152511,Cheese Chicken,american,Cililitan,-6.262333333,106.8653333,0,IDR,60000,https://www.zomato.com/jakarta/cheese-chicken-cililitan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18173118,Cheese Chicken,american,Pancoran Mas,-6.390833333,106.8248333,0,IDR,60000,https://www.zomato.com/jakarta/cheese-chicken-pancoran-mas?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410718,Asia - The Ritz Carlton Mega Kuningan,american,Kuningan,-6.223854,106.809533,4.1,IDR,1000000,https://www.zomato.com/jakarta/asia-the-ritz-carlton-mega-kuningan-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418376,AUROZ,american,Tanah Abang,-6.179542,106.820269,3.4,IDR,850000,https://www.zomato.com/jakarta/auroz-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400195,Potato Head,american,SCBD,-6.225833333,106.8095,3.8,IDR,700000,https://www.zomato.com/jakarta/potato-head-scbd?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400014,Seasons Cafe - Four Seasons,american,Setiabudi,-6.206,106.828,3.6,IDR,700000,https://www.zomato.com/jakarta/seasons-cafe-four-seasons-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407828,Collage - Hotel Pullman Jakarta Central Park,american,Tanjung Duren,-6.180376,106.793834,3.8,IDR,600000,https://www.zomato.com/jakarta/collage-hotel-pullman-jakarta-central-park-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403377,Chili's Grill and Bar,american,Thamrin,-6.187635,106.823724,4.3,IDR,500000,https://www.zomato.com/jakarta/chili-s-grill-and-bar-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18252330,LOLA,american,Senopati,0,0,3.2,IDR,500000,https://www.zomato.com/jakarta/lola-senopati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7411396,B.A.T.S - Hotel Shangri-La,american,Sudirman,-6.203291667,106.8189611,3.5,IDR,500000,https://www.zomato.com/jakarta/b-a-t-s-hotel-shangri-la-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401055,The Goods Diner,american,SCBD,-6.226263,106.807079,3.9,IDR,450000,https://www.zomato.com/jakarta/the-goods-diner-scbd?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400952,JJ Royal Brasserie,american,Karet,-6.223688889,106.8234778,3.8,IDR,450000,https://www.zomato.com/jjrbrasserie?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408468,Smokey Ribs,american,Pantai Indah Kapuk,-6.111385,106.741423,3.9,IDR,450000,https://www.zomato.com/jakarta/smokey-ribs-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403002,Union,american,Senayan,-6.22395,106.7991167,4.3,IDR,400000,https://www.zomato.com/jakarta/union-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402551,Union,american,Pondok Indah,-6.267575,106.7839194,4.2,IDR,400000,https://www.zomato.com/jakarta/union-pondok-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400671,Hard Rock Cafe,american,SCBD,-6.225833333,106.8095,4,IDR,400000,https://www.zomato.com/jakarta/hard-rock-cafe-scbd?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401888,TGI Fridays,american,Kemang,-6.258634,106.808717,3.8,IDR,400000,https://www.zomato.com/jakarta/tgi-fridays-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18070527,TGI Fridays,american,Tanjung Duren,0,0,3.9,IDR,400000,https://www.zomato.com/jakarta/tgi-fridays-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7423017,TGI Fridays,american,Puri Indah,-6.189044444,106.7383889,4.2,IDR,400000,https://www.zomato.com/jakarta/tgi-fridays-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402581,TGI Fridays,american,Pondok Indah,-6.265287,106.782791,4,IDR,400000,https://www.zomato.com/jakarta/tgi-fridays-pondok-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417111,Blue Fox,american,Senopati,-6.233927778,106.8124778,3.6,IDR,400000,https://www.zomato.com/jakarta/blue-fox-senopati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400235,Liquid Exchange,american,Kuningan,-6.218268,106.834931,3.6,IDR,400000,https://www.zomato.com/jakarta/liquid-exchange-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18173120,The Philly's,american,Beji,0,0,0,IDR,60000,https://www.zomato.com/jakarta/the-phillys-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18131616,Burger Gothic,american,Pasar Minggu,-6.303903885,106.8505228,0,IDR,60000,https://www.zomato.com/jakarta/burger-gothic-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18131580,Cheese Chicken,american,Meruya,-6.211209,106.737904,0,IDR,60000,https://www.zomato.com/jakarta/cheese-chicken-meruya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414689,Big Burger,american,Cipondoh,-6.178822222,106.6643444,0,IDR,60000,https://www.zomato.com/jakarta/big-burger-2-cipondoh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415278,Kick Chicks,american,Pancoran Mas,-6.395166667,106.8241667,0,IDR,60000,https://www.zomato.com/jakarta/kick-chicks-pancoran-mas?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18157520,Cheese Chicken,american,Pondok Aren,-6.275419444,106.7230139,0,IDR,60000,https://www.zomato.com/jakarta/cheese-chicken-pondok-aren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417568,Big Burger,american,Mustikajaya,-6.3155,107.0068333,0,IDR,60000,https://www.zomato.com/jakarta/big-burger-mustikajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18152537,Burger Gothic,american,Pulo Gadung,-6.182397222,106.8823306,0,IDR,60000,https://www.zomato.com/jakarta/burger-gothic-pulogadung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18175593,O' Chicken,american,Sawangan,-6.434428,106.796488,0,IDR,60000,https://www.zomato.com/jakarta/o-chicken-sawangan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403284,Texas Chicken,american,Cikini,-6.1934,106.83905,3.3,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-cikini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412654,Texas Chicken,american,Bintaro,-6.270883333,106.7413722,3.2,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-bintaro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412756,Keblenger Burger,american,Ciputat Timur,-6.319419444,106.7687833,2.5,IDR,70000,https://www.zomato.com/jakarta/keblenger-burger-ciputat-timur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420178,Texas Chicken,american,Kramat Jati,-6.270833333,106.8686667,3.3,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-kramat-jati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403400,Texas Chicken,american,Kalibata,-6.257333333,106.8556667,2.9,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-kalibata?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7416042,Texas Chicken,american,Bekasi Selatan,-6.248166667,106.9903333,3.2,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-bekasi-selatan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405934,Texas Chicken,american,Slipi,-6.189333333,106.7963333,0,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7413653,Texas Chicken,american,Larangan,-6.232383333,106.7309583,0,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-larangan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400468,Corrindo Coffee,american,Tebet,-6.228166667,106.8551667,0,IDR,70000,https://www.zomato.com/jakarta/corrindo-coffee-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7413892,Texas Chicken,american,Ciledug,-6.228341667,106.6989444,0,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-ciledug?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403245,Texas Chicken,american,Tanah Abang,-6.1875,106.8151667,0,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-tanah-abang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406750,American Grill,american,Thamrin,-6.199048,106.822675,3.1,IDR,400000,https://www.zomato.com/jakarta/american-grill-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405776,American Grill,american,Tanjung Duren,-6.179091667,106.7925417,2.3,IDR,400000,https://www.zomato.com/jakarta/american-grill-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410083,American Grill,american,Pondok Indah,-6.265025,106.7838583,2.5,IDR,400000,https://www.zomato.com/jakarta/american-grill-pondok-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410188,American Grill,american,Kelapa Gading,-6.145328,106.891892,2.2,IDR,400000,https://www.zomato.com/jakarta/american-grill-1-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404941,American Grill,american,Menteng,-6.184839,106.825081,2.6,IDR,400000,https://www.zomato.com/jakarta/american-grill-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404090,Venue,american,Kemang,-6.2735,106.8158333,3,IDR,400000,https://www.zomato.com/jakarta/venue-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400372,American Grill,american,Sudirman,-6.21965,106.8150944,2.8,IDR,400000,https://www.zomato.com/jakarta/american-grill-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402578,Beyondbar,american,Melawai,-6.244333333,106.8035,3.1,IDR,400000,https://www.zomato.com/jakarta/beyondbar-melawai?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406961,Onyx - Best Western Hotel,american,Kemayoran,-6.161,106.8525,2.9,IDR,400000,https://www.zomato.com/jakarta/onyx-best-western-hotel-kemayoran?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421564,American Grill,american,Tomang,-6.17565,106.802628,2.4,IDR,400000,https://www.zomato.com/jakarta/american-grill-tomang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400384,HARRIS Cafe - HARRIS Hotel Tebet,american,Tebet,-6.222285,106.848004,0,IDR,400000,https://www.zomato.com/jakarta/harris-cafe-harris-hotel-tebet-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402257,Mawar Restaurant - Hotel Bidakara,american,Gatot Subroto,-6.241863889,106.8445667,0,IDR,400000,https://www.zomato.com/jakarta/mawar-restaurant-hotel-bidakara-gatot-subroto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18170325,American Grill,american,Benda,-6.126879,106.653639,0,IDR,400000,https://www.zomato.com/jakarta/american-grill-benda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7419998,Three Buns,american,Senopati,-6.232937027,106.8115435,3.6,IDR,350000,https://www.zomato.com/jakarta/three-buns-senopati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401546,Mojo Kitchen & Bar,american,Senopati,-6.233479,106.811924,3.8,IDR,350000,https://www.zomato.com/jakarta/mojo-kitchen-bar-senopati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7422886,Applebee's,american,Senayan,-6.226166667,106.7993333,3.3,IDR,350000,https://www.zomato.com/jakarta/applebees-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402857,The Immigrant Dining Room,american,Thamrin,-6.191866667,106.8200917,4,IDR,350000,https://www.zomato.com/jakarta/the-immigrant-dining-room-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402505,Boka Buka,american,Pondok Indah,-6.265287,106.782791,3.9,IDR,350000,https://www.zomato.com/jakarta/boka-buka-pondok-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18244924,Applebee's,american,Puri Indah,-6.189044444,106.7383889,3,IDR,350000,https://www.zomato.com/jakarta/applebees-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7423889,The POT,american,Bogor Utara,0,0,3.6,IDR,350000,https://www.zomato.com/jakarta/the-pot-bogor-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418599,Texas Chicken,american,Bogor Utara,-6.569166667,106.8078333,0,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-bogor-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7409104,Texas Chicken,american,Cijantung,-6.312666667,106.8616667,0,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-cijantung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7413656,Texas Chicken,american,Karawaci,-6.176033333,106.611625,0,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-karawaci?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18241949,My Chef Concept,american,Blok M,-6.241,106.7908333,0,IDR,70000,https://www.zomato.com/jakarta/my-chef-concept-blok-m?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7426211,LFC,american,Jagakarsa,-6.315997222,106.81575,0,IDR,70000,https://www.zomato.com/jakarta/lfc-jagakarsa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417414,Texas Chicken,american,Bekasi Timur,-6.259955556,107.0167,0,IDR,70000,https://www.zomato.com/jakarta/texas-chicken-bekasi-timur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414685,Metro Fried Chicken,american,Cipondoh,-6.174569444,106.6845167,0,IDR,75000,https://www.zomato.com/jakarta/metro-fried-chicken-cipondoh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414193,Burger & Steak Corner,american,Ciledug,-6.225052778,106.7082444,0,IDR,75000,https://www.zomato.com/jakarta/burger-steak-corner-ciledug?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18136748,Yipiko,american,Melawai,0,0,3.2,IDR,80000,https://www.zomato.com/jakarta/yipiko-melawai?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18136735,Sloppy Bro,american,Melawai,0,0,2.5,IDR,80000,https://www.zomato.com/jakarta/sloppy-bro-melawai?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18202885,Blackburger,american,Kemang,-6.258833333,106.815,0,IDR,80000,https://www.zomato.com/jakarta/blackburger-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18138365,Banhmily,american,Melawai,0,0,0,IDR,80000,https://www.zomato.com/jakarta/banhmily-melawai?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18166745,The Topping's,american,Serpong Utara,0,0,0,IDR,80000,https://www.zomato.com/jakarta/the-toppings-serpong-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7423104,Blenger Burger,american,Blok M,-6.241263889,106.7898417,4,IDR,90000,https://www.zomato.com/jakarta/blenger-burger-1-blok-m?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405680,Blenger Burger,american,Bintaro,-6.271813889,106.7558278,3.9,IDR,90000,https://www.zomato.com/jakarta/blenger-burger-bintaro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412730,Blenger Burger,american,Serpong,-6.306608333,106.6746833,3.8,IDR,90000,https://www.zomato.com/jakarta/blenger-burger-serpong?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7426017,Blenger Burger,american,Fatmawati,-6.3107,106.793799,3.7,IDR,90000,https://www.zomato.com/jakarta/blenger-burger-fatmawati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404667,AH Resto Cafe,american,Cikini,-6.191227778,106.8388833,3.1,IDR,100000,https://www.zomato.com/jakarta/ah-resto-cafe-cikini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18198614,Bros In The Box,american,Senayan,0,0,3.5,IDR,100000,https://www.zomato.com/jakarta/bros-in-the-box-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410868,Choco Corner,american,Kelapa Gading,-6.145961111,106.8915417,3.1,IDR,100000,https://www.zomato.com/jakarta/choco-corner-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405499,Boka Buka,american,Fatmawati,-6.278166667,106.8046667,3.9,IDR,350000,https://www.zomato.com/jakarta/boka-buka-fatmawati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18027587,Jack's Belly,american,Pantai Indah Kapuk,0,0,3.6,IDR,350000,https://www.zomato.com/jakarta/jacks-belly-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418922,Aphrodite Bar and Restaurant,american,Kuningan,-6.220148,106.834063,3.8,IDR,350000,https://www.zomato.com/jakarta/aphrodite-bar-and-restaurant-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18271428,CHAMBER,american,SCBD,-6.224896249,106.8097278,0,IDR,350000,https://www.zomato.com/jakarta/chamber-scbd?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404141,Cafe Safari,american,Gandaria,-6.244,106.7916667,3.4,IDR,350000,https://www.zomato.com/jakarta/cafe-safari-gandaria?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400008,Pastis Cafe - The Kuningan Suites,american,Setiabudi,-6.207441,106.827399,3.5,IDR,330000,https://www.zomato.com/jakarta/pastis-cafe-the-kuningan-suites-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410730,Blacklisted,american,Pondok Indah,-6.267333333,106.7838333,3.9,IDR,300000,https://www.zomato.com/jakarta/blacklisted-pondok-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420876,CHAKRA,american,Serpong,-6.301585,106.654463,3.8,IDR,300000,https://www.zomato.com/jakarta/chakra-serpong?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420762,LA HOYA Comida Mexicana,american,Gandaria,-6.241863889,106.7827833,4.1,IDR,300000,https://www.zomato.com/lahoya-gandaria?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404178,Gourmet Kemang,american,Kemang,-6.264274,106.81573,4.2,IDR,300000,https://www.zomato.com/jakarta/gourmet-kemang-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401184,Blacklisted,american,Karet,-6.223581,106.822897,3.8,IDR,300000,https://www.zomato.com/jakarta/blacklisted-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7424342,Johnny Rockets,american,Karet,-6.223688889,106.8234778,3,IDR,300000,https://www.zomato.com/jakarta/johnny-rockets-1-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407410,Blacklisted,american,Puri Indah,-6.188358333,106.7341083,3.8,IDR,300000,https://www.zomato.com/jakarta/blacklisted-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410816,Johnny Rockets,american,Pondok Indah,-6.267333333,106.7838333,3.7,IDR,300000,https://www.zomato.com/jakarta/johnny-rockets-pondok-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404188,El Asador,american,Kemang,-6.255895,106.81496,4.2,IDR,300000,https://www.zomato.com/jakarta/el-asador-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403315,VIN+ Wine & Beyond,american,Kemang,-6.265045,106.816171,4,IDR,300000,https://www.zomato.com/jakarta/vin-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401642,Urban Bistro,american,Kemang,-6.258706,106.808701,3.6,IDR,300000,https://www.zomato.com/jakarta/urban-bistro-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410836,VIN+ Wine & Beyond,american,Pondok Indah,-6.2675,106.784,3.6,IDR,300000,https://www.zomato.com/jakarta/vin-pondok-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425203,Meirton,american,Pasar Minggu,-6.299219444,106.8319556,3.5,IDR,300000,https://www.zomato.com/jakarta/meirton-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406684,Double Doors,american,Puri Indah,-6.186666667,106.7353333,3.6,IDR,300000,https://www.zomato.com/jakarta/double-doors-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412214,Barrel Resto,american,Pamulang,-6.343697222,106.7202444,3.3,IDR,100000,https://www.zomato.com/jakarta/barrel-resto-pamulang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425210,OLAH Burger Bar,american,Kelapa Gading,-6.155894,106.908589,3.5,IDR,100000,https://www.zomato.com/jakarta/olah-burger-bar-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7416358,Dabelyuw,american,Sudirman,-6.219721,106.81445,3.3,IDR,100000,https://www.zomato.com/jakarta/dabelyuw-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402226,AH Resto Cafe,american,Melawai,-6.2445,106.8011667,3.5,IDR,100000,https://www.zomato.com/jakarta/ah-resto-cafe-melawai?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18136754,Black Jack,american,Melawai,0,0,3,IDR,100000,https://www.zomato.com/jakarta/black-jack-melawai?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403125,KFC,american,Kemang,-6.2555,106.8121667,3.6,IDR,100000,https://www.zomato.com/jakarta/kfc-kemang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7409172,KFC,american,Kebon Jeruk,-6.200475,106.7826222,3.5,IDR,100000,https://www.zomato.com/jakarta/kfc-kebon-jeruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412974,AH Resto Cafe,american,Serpong,-6.295627778,106.6674889,2.1,IDR,100000,https://www.zomato.com/jakarta/ah-resto-cafe-serpong?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415094,AH Resto Cafe,american,Beji,-6.361822222,106.8262778,2.7,IDR,100000,https://www.zomato.com/jakarta/ah-resto-cafe-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407899,AH Resto Cafe,american,Senen,-6.176217,106.84089,2.9,IDR,100000,https://www.zomato.com/jakarta/ah-resto-cafe-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412398,KFC,american,Pamulang,-6.342225,106.7253194,2.8,IDR,100000,https://www.zomato.com/jakarta/kfc-pamulang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415560,KFC,american,Beji,-6.374477778,106.8325667,3.4,IDR,100000,https://www.zomato.com/jakarta/kfc-1-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401603,KFC,american,Senopati,-6.237838889,106.8097694,3,IDR,100000,https://www.zomato.com/jakarta/kfc-senopati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412647,AH Resto Cafe,american,Bintaro,-6.270944444,106.7384417,2.7,IDR,100000,https://www.zomato.com/jakarta/ah-resto-cafe-bintaro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417973,KFC,american,Bogor Tengah,-6.602394444,106.8054806,3.1,IDR,100000,https://www.zomato.com/jakarta/kfc-bogor-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407126,KFC,american,Rawamangun,-6.193947222,106.8905194,2.9,IDR,100000,https://www.zomato.com/jakarta/kfc-1-rawamangun?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
